Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,RecordID
59,No,Travel_Rarely,326,Sales,3,3,Life Sciences,1254,3,Female,48,2,2,Sales Executive,4,Single,5171.0,16490,5,No,17,3,4,0,10.0,2,3,6.0,1,0,5,100898
43,No,Travel_Rarely,920,Research and Development,3,3,Life Sciences,1255,3,Male,96,1,5,Research Director,4,Married,16790.5,18625,3,No,14,3,2,1,25.0,2,3,8.0,7,0,7,100899
49,No,Travel_Rarely,1098,Research and Development,4,2,Medical,1256,1,Male,85,2,5,Manager,3,Married,16790.5,12124,2,No,13,3,3,1,23.0,2,4,1.0,0,0,0,100900
36,No,Travel_Frequently,469,Research and Development,3,3,Technical Degree,1257,3,Male,46,3,1,Research Scientist,2,Married,3692.0,9256,1,No,12,3,3,0,12.0,2,2,11.0,10,0,7,100901
48,No,Travel_Rarely,969,Research and Development,2,2,Technical Degree,1258,4,Male,76,4,1,Laboratory Technician,2,Single,2559.0,16620,5,No,11,3,3,0,7.0,4,2,1.0,0,0,0,100902
27,No,Travel_Rarely,1167,Research and Development,4,2,Life Sciences,1259,1,Male,76,3,1,Research Scientist,3,Divorced,2517.0,3208,1,No,11,3,2,3,5.0,2,3,5.0,3,0,3,100903
29,No,Travel_Rarely,1329,Research and Development,7,3,Life Sciences,1260,3,Male,82,3,2,Healthcare Representative,4,Divorced,6623.0,4204,1,Yes,11,3,2,2,6.0,2,3,6.0,0,1,0,100904
48,No,Travel_Rarely,715,Research and Development,1,3,Life Sciences,1263,4,Male,76,2,5,Research Director,4,Single,16790.5,8733,6,No,12,3,3,0,25.0,3,4,1.0,0,0,0,100905
29,No,Travel_Rarely,694,Research and Development,1,3,Life Sciences,1264,4,Female,87,2,4,Research Director,4,Divorced,16124.0,3423,3,No,14,3,2,2,9.0,2,2,7.0,7,1,7,100906
34,No,Travel_Rarely,1320,Research and Development,20,3,Technical Degree,1265,3,Female,89,4,1,Research Scientist,3,Married,2585.0,21643,0,No,17,3,4,0,2.0,5,2,1.0,0,0,0,100907
44,No,Travel_Rarely,1099,Sales,5,3,Marketing,1267,2,Male,88,3,5,Manager,2,Married,16790.5,8751,7,No,11,3,3,1,26.0,5,3,22.0,9,3,10,100908
33,No,Travel_Rarely,536,Sales,10,5,Marketing,1268,4,Male,82,4,3,Sales Executive,3,Divorced,4945.5,21708,0,Yes,14,3,4,2,10.0,3,3,9.0,8,0,8,100909
19,No,Travel_Rarely,265,Research and Development,25,3,Life Sciences,1269,2,Female,57,4,1,Research Scientist,4,Single,2994.0,21221,1,Yes,12,3,4,0,1.0,2,3,1.0,0,0,1,100910
23,No,Travel_Rarely,373,Research and Development,1,2,Life Sciences,1270,4,Male,47,3,1,Research Scientist,3,Married,1223.0,16901,1,No,22,4,4,1,1.0,2,3,1.0,0,0,1,100911
25,Yes,Travel_Frequently,599,Sales,24,1,Life Sciences,1273,3,Male,73,1,1,Sales Representative,4,Single,1118.0,8040,1,Yes,14,3,4,0,1.0,4,3,1.0,0,1,0,100912
26,No,Travel_Rarely,583,Research and Development,4,2,Life Sciences,1275,3,Male,53,3,1,Research Scientist,4,Single,2875.0,9973,1,Yes,20,4,2,0,8.0,2,2,8.0,5,2,2,100913
45,Yes,Travel_Rarely,1449,Sales,2,3,Marketing,1277,1,Female,94,1,5,Manager,2,Single,16790.5,2493,2,Yes,16,3,1,0,26.0,2,3,24.0,10,1,11,100914
55,No,Non-Travel,177,Research and Development,8,1,Medical,1278,4,Male,37,2,4,Healthcare Representative,2,Divorced,13577.0,25592,1,Yes,15,3,4,1,34.0,3,3,33.0,9,15,0,100915
21,Yes,Travel_Frequently,251,Research and Development,10,2,Life Sciences,1279,1,Female,45,2,1,Laboratory Technician,3,Single,2625.0,25308,1,No,20,4,3,0,2.0,2,1,2.0,2,2,2,100916
46,No,Travel_Rarely,168,Sales,4,2,Marketing,1280,4,Female,33,2,5,Manager,2,Married,16790.5,9946,2,No,14,3,3,1,26.0,2,3,11.0,4,0,8,100917
34,No,Travel_Rarely,131,Sales,2,3,Marketing,1281,3,Female,86,3,2,Sales Executive,1,Single,4538.0,6039,0,Yes,12,3,4,0,4.0,3,3,3.0,2,0,2,100918
51,No,Travel_Frequently,237,Sales,9,3,Life Sciences,1282,4,Male,83,3,5,Manager,2,Divorced,16790.5,19196,4,Yes,24,4,1,1,31.0,5,2,29.0,10,11,10,100919
59,No,Travel_Rarely,1429,Research and Development,18,4,Medical,1283,4,Male,67,3,3,Manufacturing Director,4,Single,10512.0,20002,6,No,12,3,4,0,25.0,6,2,5.0,7,5,4,100920
34,No,Travel_Frequently,135,Research and Development,19,3,Medical,1285,3,Female,46,3,2,Laboratory Technician,2,Divorced,4444.0,22534,4,No,13,3,3,2,15.0,2,4,11.0,8,5,10,100921
28,No,Travel_Frequently,791,Research and Development,1,4,Medical,1286,4,Male,44,3,1,Laboratory Technician,3,Single,2154.0,6842,0,Yes,11,3,3,0,5.0,2,2,4.0,2,0,2,100922
44,No,Travel_Rarely,1199,Research and Development,4,2,Life Sciences,1288,3,Male,92,4,5,Manager,1,Divorced,16790.5,17477,1,No,14,3,4,2,26.0,4,2,25.0,9,14,13,100923
34,No,Travel_Frequently,648,Human Resources,11,3,Life Sciences,1289,3,Male,56,2,2,Human Resources,2,Married,4490.0,21833,4,No,11,3,4,2,14.0,5,4,10.0,9,1,8,100924
35,No,Travel_Rarely,735,Research and Development,6,1,Life Sciences,1291,3,Male,66,3,1,Research Scientist,3,Married,3506.0,6020,0,Yes,14,3,4,0,4.0,3,3,3.0,2,2,2,100925
42,No,Travel_Rarely,603,Research and Development,7,4,Medical,1292,2,Female,78,4,2,Research Scientist,2,Married,2372.0,5628,6,Yes,16,3,4,0,18.0,2,3,1.0,0,0,0,100926
43,No,Travel_Rarely,531,Sales,4,4,Marketing,1293,4,Female,56,2,3,Sales Executive,4,Single,10231.0,20364,3,No,14,3,4,0,23.0,3,4,21.0,7,15,17,100927
36,No,Travel_Rarely,429,Research and Development,2,4,Life Sciences,1294,3,Female,53,3,2,Manufacturing Director,2,Single,5410.0,2323,9,Yes,11,3,4,0,18.0,2,3,16.0,14,5,12,100928
44,Yes,Travel_Rarely,621,Research and Development,15,3,Medical,1295,1,Female,73,3,3,Healthcare Representative,4,Married,7978.0,14075,1,No,11,3,4,1,10.0,2,3,10.0,7,0,5,100929
28,No,Travel_Frequently,193,Research and Development,2,3,Life Sciences,1296,4,Male,52,2,1,Laboratory Technician,4,Married,3867.0,14222,1,Yes,12,3,2,1,2.0,2,3,2.0,2,2,2,100930
51,No,Travel_Frequently,968,Research and Development,6,2,Medical,1297,2,Female,40,2,1,Laboratory Technician,3,Single,2838.0,4257,0,No,14,3,2,0,8.0,6,2,7.0,0,7,7,100931
30,No,Non-Travel,879,Research and Development,9,2,Medical,1298,3,Female,72,3,2,Manufacturing Director,3,Single,4695.0,12858,7,Yes,18,3,3,0,10.0,3,3,8.0,4,1,7,100932
29,Yes,Travel_Rarely,806,Research and Development,7,3,Technical Degree,1299,2,Female,39,3,1,Laboratory Technician,3,Divorced,3339.0,17285,3,Yes,13,3,1,2,10.0,2,3,5.0,7,7,7,100933
28,No,Travel_Rarely,640,Research and Development,1,3,Technical Degree,1301,4,Male,84,3,1,Research Scientist,1,Single,2080.0,4732,2,No,11,3,2,0,5.0,2,2,3.0,2,1,2,100934
25,No,Travel_Rarely,266,Research and Development,1,3,Medical,1303,4,Female,40,3,1,Research Scientist,2,Single,4945.5,18830,1,No,18,3,4,0,2.0,3,2,2.0,2,2,1,100935
32,No,Travel_Rarely,604,Sales,8,3,Medical,1304,3,Male,56,4,2,Sales Executive,4,Married,6209.0,11693,1,No,15,3,3,2,10.0,4,4,10.0,7,0,8,100936
45,No,Travel_Frequently,364,Research and Development,25,3,Medical,1306,2,Female,83,3,5,Manager,2,Single,16790.5,13035,3,No,22,4,3,0,22.0,4,3,0.0,0,0,0,100937
39,No,Travel_Rarely,412,Research and Development,13,4,Medical,1307,3,Female,94,2,4,Manager,2,Divorced,16790.5,17334,6,Yes,13,3,4,2,21.0,4,3,19.0,9,15,2,100938
58,No,Travel_Rarely,848,Research and Development,23,4,Life Sciences,1308,1,Male,88,3,1,Research Scientist,3,Divorced,2372.0,26076,1,No,12,3,4,2,10.0,3,3,2.0,2,2,2,100939
32,Yes,Travel_Rarely,1089,Research and Development,7,2,Life Sciences,1309,4,Male,79,3,2,Laboratory Technician,3,Married,4883.0,22845,1,No,18,3,1,1,10.0,3,3,10.0,4,1,1,100940
39,Yes,Travel_Rarely,360,Research and Development,23,3,Medical,1310,3,Male,93,3,1,Research Scientist,1,Single,3904.0,22154,0,No,13,3,1,0,6.0,2,3,5.0,2,0,3,100941
30,No,Travel_Rarely,1138,Research and Development,6,3,Technical Degree,1311,1,Female,48,2,2,Laboratory Technician,4,Married,4627.0,23631,0,No,12,3,1,1,10.0,6,3,9.0,2,6,7,100942
36,No,Travel_Rarely,325,Research and Development,10,4,Life Sciences,1312,4,Female,63,3,3,Healthcare Representative,3,Married,7094.0,5747,3,No,12,3,1,0,10.0,0,3,7.0,7,1,7,100943
46,No,Travel_Rarely,991,Human Resources,1,2,Life Sciences,1314,4,Female,44,3,1,Human Resources,1,Single,4945.5,22957,6,No,12,3,3,0,10.0,3,4,7.0,6,5,7,100944
28,No,Non-Travel,1476,Research and Development,1,3,Life Sciences,1315,3,Female,55,1,2,Laboratory Technician,4,Married,6674.0,16392,0,No,11,3,1,3,10.0,6,3,9.0,8,7,5,100945
50,No,Travel_Rarely,1322,Research and Development,28,3,Life Sciences,1317,4,Female,43,3,4,Research Director,1,Married,16790.5,22422,4,Yes,11,3,2,0,25.0,2,3,3.0,2,1,2,100946
40,Yes,Travel_Rarely,299,Sales,25,4,Marketing,1318,4,Male,57,2,3,Sales Executive,2,Single,4945.5,17235,2,Yes,12,3,3,0,9.0,2,3,5.0,4,1,0,100947
52,Yes,Travel_Rarely,1030,Sales,5,3,Life Sciences,1319,2,Male,64,3,3,Sales Executive,2,Single,8446.0,21534,9,Yes,19,3,3,0,10.0,2,2,8.0,7,7,7,100948
30,No,Travel_Rarely,634,Research and Development,17,4,Medical,1321,2,Female,95,3,3,Manager,1,Married,11916.0,25927,1,Yes,23,4,4,2,9.0,2,3,9.0,1,0,8,100949
39,No,Travel_Rarely,524,Research and Development,18,2,Life Sciences,1322,1,Male,32,3,2,Manufacturing Director,3,Single,4534.0,13352,0,No,11,3,1,0,9.0,6,3,5.0,7,1,7,100950
31,No,Non-Travel,587,Sales,2,4,Life Sciences,1324,4,Female,57,3,3,Sales Executive,3,Divorced,4945.5,8935,1,Yes,19,3,1,1,10.0,5,2,10.0,8,9,6,100951
41,No,Non-Travel,256,Sales,10,2,Medical,1329,3,Male,40,1,2,Sales Executive,2,Single,6151.0,22074,1,No,13,3,1,0,19.0,4,3,19.0,2,11,9,100952
31,Yes,Travel_Frequently,1060,Sales,1,3,Life Sciences,1331,4,Female,54,3,1,Sales Representative,2,Single,2302.0,8319,1,Yes,11,3,1,0,3.0,2,4,3.0,2,2,2,100953
44,Yes,Travel_Rarely,935,Research and Development,3,3,Life Sciences,1333,1,Male,89,3,1,Laboratory Technician,1,Married,2362.0,14669,4,No,12,3,3,0,10.0,4,4,3.0,2,1,2,100954
42,No,Non-Travel,495,Research and Development,2,1,Life Sciences,1334,3,Male,37,3,4,Manager,3,Married,16790.5,26582,0,Yes,13,3,4,0,21.0,3,2,20.0,8,2,10,100955
55,No,Travel_Rarely,282,Research and Development,2,2,Medical,1336,4,Female,58,1,5,Manager,3,Married,16790.5,6992,4,No,14,3,4,1,23.0,5,3,19.0,9,9,11,100956
56,No,Travel_Rarely,206,Human Resources,8,4,Life Sciences,1338,4,Male,99,3,5,Manager,2,Single,16790.5,4022,6,No,14,3,1,0,36.0,4,3,7.0,3,7,7,100957
40,No,Non-Travel,458,Research and Development,16,2,Life Sciences,1340,3,Male,74,3,1,Research Scientist,3,Divorced,3544.0,8532,9,No,16,3,2,1,6.0,0,3,4.0,2,0,0,100958
34,No,Travel_Rarely,943,Research and Development,9,3,Life Sciences,1344,4,Male,86,3,3,Healthcare Representative,4,Divorced,8500.0,5494,0,No,11,3,4,1,10.0,0,2,9.0,7,1,6,100959
40,No,Travel_Rarely,523,Research and Development,2,3,Life Sciences,1346,3,Male,98,3,2,Research Scientist,4,Single,4661.0,22455,1,No,13,3,3,0,10.0,4,3,9.0,8,8,8,100960
41,No,Travel_Frequently,1018,Sales,1,3,Marketing,1349,3,Female,66,3,2,Sales Executive,1,Divorced,4103.0,4297,0,No,17,3,4,1,10.0,2,3,9.0,3,1,7,100961
35,No,Travel_Frequently,482,Research and Development,4,4,Life Sciences,1350,3,Male,87,3,2,Research Scientist,3,Single,4249.0,2690,1,Yes,11,3,2,0,9.0,3,3,9.0,6,1,1,100962
36,No,Travel_Rarely,770,Human Resources,5,3,Life Sciences,1352,3,Male,84,3,4,Manager,2,Divorced,14026.0,17588,1,Yes,11,3,2,1,33.0,2,3,33.0,9,0,10,101117
38,No,Travel_Rarely,1009,Sales,2,2,Life Sciences,1355,2,Female,31,3,2,Sales Executive,1,Divorced,6893.0,19461,3,No,15,3,4,1,11.0,3,3,7.0,7,1,7,100964
34,No,Travel_Rarely,507,Sales,15,2,Medical,1356,3,Female,66,3,2,Sales Executive,1,Single,6125.0,23553,1,No,12,3,4,0,10.0,6,4,10.0,8,9,6,100965
25,No,Travel_Rarely,882,Research and Development,19,1,Medical,1358,4,Male,67,3,1,Laboratory Technician,4,Married,3669.0,9075,3,No,11,3,3,3,7.0,6,2,3.0,2,1,2,100966
58,Yes,Travel_Rarely,601,Research and Development,7,4,Medical,1360,3,Female,53,2,3,Manufacturing Director,1,Married,10008.0,12023,7,Yes,14,3,4,0,31.0,0,2,10.0,9,5,9,100967
40,No,Travel_Rarely,329,Research and Development,1,4,Life Sciences,1361,2,Male,88,3,1,Laboratory Technician,2,Married,2387.0,6762,3,No,22,4,3,1,7.0,3,3,4.0,2,0,3,100968
36,No,Travel_Frequently,607,Sales,7,3,Marketing,1362,1,Female,83,4,2,Sales Executive,1,Married,4639.0,2261,2,No,16,3,4,1,17.0,2,2,15.0,7,6,13,100969
48,No,Travel_Rarely,855,Research and Development,4,3,Life Sciences,1363,4,Male,54,3,3,Manufacturing Director,4,Single,7898.0,18706,1,No,11,3,3,0,11.0,2,3,10.0,9,0,8,100970
27,No,Travel_Rarely,1291,Sales,11,3,Medical,1364,3,Female,98,4,1,Sales Representative,4,Married,2534.0,6527,8,No,14,3,2,1,5.0,4,3,1.0,0,0,0,100971
51,No,Travel_Rarely,1405,Research and Development,11,2,Technical Degree,1367,4,Female,82,2,4,Manufacturing Director,2,Single,13142.0,24439,3,No,16,3,2,0,29.0,1,2,5.0,2,0,3,100972
18,No,Non-Travel,1124,Research and Development,1,3,Life Sciences,1368,4,Female,97,3,1,Laboratory Technician,4,Single,1611.0,19305,1,No,15,3,3,0,0.0,5,4,0.0,0,0,0,100973
35,No,Travel_Rarely,817,Research and Development,1,3,Medical,1369,4,Female,60,2,2,Laboratory Technician,4,Married,5363.0,10846,0,No,12,3,2,1,10.0,0,3,9.0,7,0,0,100974
27,No,Travel_Frequently,793,Sales,2,1,Life Sciences,1371,4,Male,43,1,2,Sales Executive,4,Single,5071.0,20392,3,No,20,4,2,0,8.0,3,3,6.0,2,0,0,100975
55,Yes,Travel_Rarely,267,Sales,13,4,Marketing,1372,1,Male,85,4,4,Sales Executive,3,Single,13695.0,9277,6,Yes,17,3,3,0,24.0,2,2,19.0,7,3,8,100976
56,No,Travel_Rarely,1369,Research and Development,23,3,Life Sciences,1373,4,Male,68,3,4,Manufacturing Director,2,Married,13402.0,18235,4,Yes,12,3,1,1,33.0,0,3,19.0,16,15,9,100977
34,No,Non-Travel,999,Research and Development,26,1,Technical Degree,1374,1,Female,92,2,1,nan,3,Divorced,2029.0,15891,1,No,20,4,3,3,5.0,2,3,5.0,4,0,0,100978
40,No,Travel_Rarely,1202,Research and Development,2,1,Medical,1375,2,Female,89,4,2,Healthcare Representative,3,Divorced,6377.0,13888,5,No,20,4,2,3,15.0,0,3,12.0,11,11,8,100979
34,No,Travel_Rarely,285,Research and Development,29,3,Medical,1377,2,Male,86,3,2,Laboratory Technician,3,Married,5429.0,17491,4,No,13,3,1,2,10.0,1,3,8.0,7,7,7,100980
31,Yes,Travel_Frequently,703,Sales,2,3,Life Sciences,1379,3,Female,90,2,1,Sales Representative,4,Single,2785.0,11882,7,No,14,3,3,0,3.0,3,4,1.0,0,0,0,100981
35,Yes,Travel_Frequently,662,Sales,18,4,Marketing,1380,4,Female,67,3,2,Sales Executive,3,Married,4945.5,23288,0,Yes,18,3,3,1,5.0,0,2,4.0,2,3,2,100982
38,No,Travel_Frequently,693,Research and Development,7,3,Life Sciences,1382,4,Male,57,4,1,Research Scientist,3,Divorced,2610.0,15748,1,No,11,3,4,3,4.0,2,3,4.0,2,0,3,100983
34,No,Travel_Rarely,404,Research and Development,2,4,Technical Degree,1383,3,Female,98,3,2,Healthcare Representative,4,Single,6687.0,6163,1,No,11,3,4,0,14.0,2,4,14.0,11,4,11,100984
28,No,Travel_Rarely,736,Sales,26,3,Life Sciences,1387,3,Male,48,2,2,Sales Executive,1,Married,4724.0,24232,1,No,11,3,3,1,5.0,0,3,5.0,3,0,4,100985
31,Yes,Travel_Rarely,330,Research and Development,22,4,Medical,1389,4,Male,98,3,2,Manufacturing Director,3,Married,6179.0,21057,1,Yes,15,3,4,2,10.0,3,2,10.0,2,6,7,100986
39,No,Travel_Rarely,1498,Sales,21,4,Life Sciences,1390,1,Male,44,2,2,Sales Executive,4,Married,4945.5,3567,3,Yes,12,3,4,2,8.0,2,4,5.0,4,1,4,100987
51,No,Travel_Frequently,541,Sales,2,3,Marketing,1391,2,Male,52,3,3,Sales Executive,2,Married,10596.0,15395,2,No,11,3,2,0,14.0,5,3,4.0,2,3,2,100988
41,No,Travel_Frequently,1200,Research and Development,22,3,Life Sciences,1392,4,Female,75,3,2,Research Scientist,4,Divorced,5467.0,13953,3,Yes,14,3,1,2,12.0,4,2,6.0,2,3,3,100989
37,No,Travel_Rarely,1439,Research and Development,4,1,Life Sciences,1394,3,Male,54,3,1,Research Scientist,3,Married,2996.0,5182,7,Yes,15,3,4,0,8.0,2,3,6.0,4,1,3,100990
33,No,Travel_Frequently,1111,Sales,5,1,Life Sciences,1395,2,Male,61,3,2,Sales Executive,4,Married,4945.5,19293,6,No,13,3,1,0,8.0,2,4,5.0,4,1,2,100991
32,No,Travel_Rarely,499,Sales,2,1,Marketing,1396,3,Male,36,3,2,Sales Executive,2,Married,4945.5,20497,0,Yes,13,3,1,3,4.0,3,2,3.0,2,1,2,100992
39,No,Non-Travel,1485,Research and Development,25,2,Life Sciences,1397,3,Male,71,3,3,Healthcare Representative,3,Married,10920.0,3449,3,No,21,4,2,1,13.0,2,3,6.0,4,0,5,100993
25,No,Travel_Rarely,1372,Sales,18,1,Life Sciences,1399,1,Male,93,4,2,Sales Executive,3,Married,6232.0,12477,2,No,11,3,2,0,6.0,3,2,3.0,2,1,2,100994
52,No,Travel_Frequently,322,Research and Development,28,2,Medical,1401,4,Female,59,4,4,Manufacturing Director,3,Married,13247.0,9731,2,Yes,11,3,2,1,24.0,3,2,5.0,3,0,2,100995
43,No,Travel_Rarely,930,Research and Development,6,3,Medical,1402,1,Female,73,2,2,Research Scientist,3,Single,4081.0,20003,1,Yes,14,3,1,0,20.0,3,1,20.0,7,1,8,100996
27,No,Travel_Rarely,205,Sales,10,3,Marketing,1403,4,Female,98,2,2,Sales Executive,4,Married,5769.0,7100,1,Yes,11,3,4,0,6.0,3,3,6.0,2,4,4,100997
27,Yes,Travel_Rarely,135,Research and Development,17,4,Life Sciences,1405,4,Female,51,3,1,Research Scientist,3,Single,2394.0,25681,1,Yes,13,3,4,0,8.0,2,3,8.0,2,7,7,100998
26,No,Travel_Rarely,683,Research and Development,2,1,Medical,1407,1,Male,36,2,1,Research Scientist,4,Single,3904.0,4050,0,No,12,3,4,0,5.0,2,3,4.0,3,1,1,100999
42,No,Travel_Rarely,1147,Human Resources,10,3,Human Resources,1408,3,Female,31,3,4,Manager,1,Married,16790.5,16616,0,No,14,3,3,1,21.0,5,3,20.0,7,0,9,101000
52,No,Travel_Rarely,258,Research and Development,8,4,Other,1409,3,Female,54,3,1,Laboratory Technician,1,Married,2950.0,17363,9,No,13,3,3,0,12.0,2,1,5.0,4,0,4,101001
37,No,Travel_Rarely,1462,Research and Development,11,3,Medical,1411,1,Female,94,3,1,Laboratory Technician,3,Single,3629.0,19106,4,No,18,3,1,0,8.0,6,3,5.0,2,0,2,101002
35,No,Travel_Frequently,200,Research and Development,18,2,Life Sciences,1412,3,Male,60,3,3,Manufacturing Director,4,Single,9362.0,19944,2,No,11,3,3,0,10.0,2,3,2.0,2,2,2,101003
25,No,Travel_Rarely,949,Research and Development,1,3,Technical Degree,1415,1,Male,81,3,1,Laboratory Technician,4,Married,3229.0,4910,4,No,11,3,2,1,7.0,2,2,3.0,2,0,2,101004
26,No,Travel_Rarely,652,Research and Development,7,3,Other,1417,3,Male,100,4,1,Laboratory Technician,1,Single,4945.5,23577,0,No,12,3,4,0,8.0,2,3,7.0,7,0,7,101005
29,No,Travel_Rarely,332,Human Resources,17,3,Other,1419,2,Male,51,2,3,Human Resources,1,Single,7988.0,9769,1,No,13,3,1,0,10.0,3,2,10.0,9,0,9,101006
49,Yes,Travel_Frequently,1475,Research and Development,28,2,Life Sciences,1420,1,Male,97,2,2,Laboratory Technician,1,Single,4284.0,22710,3,No,20,4,1,0,20.0,2,3,4.0,3,1,3,101007
29,Yes,Travel_Frequently,337,Research and Development,14,1,Other,1421,3,Female,84,3,3,Healthcare Representative,4,Single,7553.0,22930,0,Yes,12,3,1,0,9.0,1,3,8.0,7,7,7,101008
54,No,Travel_Rarely,971,Research and Development,1,3,Medical,1422,4,Female,54,3,4,Research Director,4,Single,16790.5,5652,6,No,19,3,4,0,29.0,3,2,20.0,7,12,7,101009
58,No,Travel_Rarely,1055,Research and Development,1,3,Medical,1423,4,Female,76,3,5,Research Director,1,Married,16790.5,22456,3,Yes,21,4,3,1,32.0,3,3,9.0,8,1,5,101010
55,No,Travel_Rarely,1136,Research and Development,1,4,Medical,1424,2,Male,81,4,4,Research Director,4,Divorced,14732.0,12414,2,No,13,3,4,2,31.0,4,4,7.0,7,0,0,101011
36,No,Travel_Rarely,1174,Sales,3,4,Marketing,1425,1,Female,99,3,2,Sales Executive,2,Single,9278.0,20763,3,Yes,16,3,4,0,15.0,3,3,5.0,4,0,1,101012
31,Yes,Travel_Frequently,667,Sales,1,4,Life Sciences,1427,2,Female,50,1,1,Sales Representative,3,Single,1359.0,16154,1,No,12,3,2,0,1.0,3,3,1.0,0,0,0,101013
30,No,Travel_Rarely,855,Sales,7,4,Marketing,1428,4,Female,73,3,2,Sales Executive,1,Divorced,4779.0,12761,7,No,14,3,2,2,8.0,3,3,3.0,2,0,2,101014
31,No,Travel_Rarely,182,Research and Development,8,5,Life Sciences,1430,1,Female,93,3,4,Research Director,2,Single,16422.0,8847,3,No,11,3,3,0,9.0,3,4,3.0,2,1,0,101015
34,No,Travel_Frequently,560,Research and Development,1,4,Other,1431,4,Male,91,3,1,Research Scientist,1,Divorced,4945.5,20284,5,No,14,3,3,2,10.0,2,3,4.0,3,1,3,101016
31,Yes,Travel_Rarely,202,Research and Development,8,3,Life Sciences,1433,1,Female,34,2,1,Research Scientist,2,Single,1261.0,22262,1,No,12,3,3,0,1.0,3,4,1.0,0,0,0,101017
27,No,Travel_Rarely,1377,Research and Development,11,1,Life Sciences,1434,2,Male,91,3,1,Laboratory Technician,1,Married,2099.0,7679,0,No,14,3,2,0,6.0,3,4,5.0,0,1,4,101018
36,No,Travel_Rarely,172,Research and Development,4,4,Life Sciences,1435,1,Male,37,2,2,Laboratory Technician,4,Single,5810.0,22604,1,No,16,3,3,0,10.0,2,2,10.0,4,1,8,101019
36,No,Travel_Rarely,329,Sales,16,4,Marketing,1436,3,Female,98,2,2,Sales Executive,1,Married,4945.5,13494,4,No,13,3,1,2,10.0,3,2,3.0,2,0,2,101020
47,No,Travel_Rarely,465,Research and Development,1,3,Technical Degree,1438,1,Male,74,3,1,Research Scientist,4,Married,3420.0,10205,7,No,12,3,3,1,17.0,2,2,6.0,5,1,2,101021
25,Yes,Travel_Rarely,383,Sales,9,2,Life Sciences,1439,1,Male,68,2,1,Sales Representative,1,Married,4400.0,15182,3,No,12,3,1,0,10.0,2,3,3.0,2,2,2,101022
37,No,Non-Travel,1413,Research and Development,5,2,Technical Degree,1440,3,Male,84,4,1,Laboratory Technician,3,Single,3500.0,25470,0,No,14,3,1,0,7.0,2,1,6.0,5,1,3,101023
56,No,Travel_Rarely,1255,Research and Development,1,2,Life Sciences,1441,1,Female,90,3,1,Research Scientist,1,Married,2066.0,10494,2,No,22,4,4,1,5.0,3,4,3.0,2,1,0,101024
47,No,Travel_Rarely,359,Research and Development,2,4,Medical,1443,1,Female,82,3,4,Research Director,3,Married,16790.5,26703,3,No,19,3,2,2,26.0,2,4,20.0,17,5,6,101025
24,No,Travel_Rarely,1476,Sales,4,1,Medical,1445,4,Female,42,3,2,Sales Executive,3,Married,4162.0,15211,1,Yes,12,3,3,2,5.0,3,3,5.0,4,0,3,101026
32,No,Travel_Rarely,601,Sales,7,5,Marketing,1446,4,Male,97,3,2,Sales Executive,4,Married,9204.0,23343,4,No,12,3,3,1,7.0,3,2,4.0,3,0,3,101027
34,No,Travel_Rarely,401,Research and Development,1,3,Life Sciences,1447,4,Female,86,2,1,Laboratory Technician,2,Married,3294.0,3708,5,No,17,3,1,1,7.0,2,2,5.0,4,0,2,101028
41,No,Travel_Rarely,1283,Research and Development,5,5,Medical,1448,2,Male,90,4,1,Research Scientist,3,Married,2127.0,5561,2,Yes,12,3,1,0,7.0,5,2,4.0,2,0,3,101029
40,No,Non-Travel,663,Research and Development,9,4,Other,1449,3,Male,81,3,2,Laboratory Technician,3,Divorced,3975.0,23099,3,No,11,3,3,2,11.0,2,4,8.0,7,0,7,101030
31,No,Travel_Rarely,326,Sales,8,2,Life Sciences,1453,1,Male,31,3,3,Sales Executive,4,Divorced,10793.0,8386,1,No,18,3,1,1,13.0,5,3,13.0,7,9,9,101031
46,Yes,Travel_Rarely,377,Sales,9,3,Marketing,1457,1,Male,52,3,3,Sales Executive,4,Divorced,10096.0,15986,4,No,11,3,1,1,28.0,1,4,7.0,7,4,3,101032
39,Yes,Non-Travel,592,Research and Development,2,3,Life Sciences,1458,1,Female,54,2,1,Laboratory Technician,1,Single,3646.0,17181,2,Yes,23,4,2,0,11.0,2,4,1.0,0,0,0,101033
31,Yes,Travel_Frequently,1445,Research and Development,1,5,Life Sciences,1459,3,Female,100,4,3,Manufacturing Director,2,Single,7446.0,8931,1,No,11,3,1,0,10.0,2,3,10.0,8,4,7,101034
45,No,Travel_Rarely,1038,Research and Development,20,3,Medical,1460,2,Male,95,1,3,Healthcare Representative,1,Divorced,10851.0,19863,2,Yes,18,3,2,1,24.0,2,3,7.0,7,0,7,101035
